Snap_Date,Store_Name,Store_Division,Tool_Brand,Major_Business_Unit,Tool_Category,Expert_Level,Week_Sales_SPT,Annual_Sales_SPT,Supply_Weeks,Week_ID,Year_ID,Series
2022-03-21,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,254301.34,2976607,22.60918756,12,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-03-28,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,246307.93,3222914.93,22.57445351,13,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-04-04,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,239423.65,3462338.58,22.87285505,14,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-04-11,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,259246.56,3721585.14,22.91300623,15,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-04-18,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,250333.35,3971918.49,22.97601479,16,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-04-25,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,240580.8,4212499.29,23.14011908,17,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-05-02,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,246626.49,4459125.78,23.32465829,18,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-05-09,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,239363.53,4698489.31,23.5870427,19,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-05-16,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,239262.34,4937751.65,24.29934911,20,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-05-23,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,233095.82,5170847.47,24.95399911,21,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-05-30,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,225813.38,5396660.85,25.70214641,22,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-06-06,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,232957.02,5629617.87,25.83509514,23,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-06-13,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,236313.19,5865931.06,26.04321465,24,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-06-20,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,234417.75,6100348.81,25.37771513,25,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-06-27,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,232806.08,6333154.89,24.65338139,26,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-07-04,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,211427.42,6544582.31,24.96917394,27,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-07-11,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,247280.04,6791862.35,24.15054214,28,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-07-18,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,249521.38,7041383.73,23.52830249,29,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-07-25,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,247202.45,7288586.18,22.92551272,30,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-08-01,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,240423.66,7529009.84,22.00160332,31,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-08-08,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,225329.14,7754338.98,21.74819704,32,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-08-15,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,242689.8,7997028.78,22.03149753,33,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-08-22,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,230466.05,8227494.83,22.17816282,34,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-08-29,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,230802.88,8458297.71,21.70917797,35,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-09-05,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,243466.89,8701764.6,20.73319134,36,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-09-12,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,245234.26,8946998.86,19.6302103,37,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-09-19,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,244760.87,9191759.73,19.28606112,38,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-09-26,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,231696.22,9423455.95,18.84196822,39,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-10-03,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,228666.09,9652122.04,18.37003973,40,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-10-10,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,221282.38,9873404.42,18.68966419,41,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-10-17,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,247021.92,10120426.34,18.04000852,42,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-10-24,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,237279.98,10357706.32,17.36988711,43,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-10-31,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,226206.3,10583912.62,17.98146335,44,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-11-07,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,239517.37,10823429.99,18.00787414,45,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-11-14,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,254832.66,11078262.65,18.87368338,46,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-11-21,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,193662.77,11271925.42,19.8268069,47,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-11-28,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,268578.16,11540503.58,19.1955227,48,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-12-05,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,258830.68,11799334.26,18.78707448,49,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-12-12,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,245811.44,12045145.7,19.06290658,50,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-12-19,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,174347.06,12219492.76,19.73528718,51,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2022-12-26,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,180652.41,12400145.17,22.23377978,52,2021,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-01-02,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,209634.24,209634.24,23.83579087,1,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-01-09,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,248115.57,457749.81,22.87071918,2,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-01-16,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,224439.12,682188.93,20.9053236,3,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-01-23,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,219742.57,901931.5,19.96125959,4,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-01-30,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,191394.39,1093325.89,20.26767989,5,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-02-06,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,235090.29,1328416.18,20.21148215,6,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-02-13,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,241250.7,1569666.88,19.94807386,7,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-02-20,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,240415.32,1810082.2,20.11340632,8,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-02-27,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,252406.66,2062488.86,19.12065349,9,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-03-06,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,213408.72,2275897.58,19.55506896,10,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-03-13,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,197520.55,2473418.13,21.1014547,11,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-03-20,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,200709.18,2674127.31,22.31314277,12,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-03-27,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,186378.89,2860506.2,24.02178659,13,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-04-03,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,181096.04,3041602.24,24.98555743,14,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-04-10,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,165360.24,3206962.48,26.37694801,15,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-04-17,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,152105.6,3359068.08,28.82892735,16,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-04-24,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,166309.1,3525377.18,30.3733036,17,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-05-01,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,159561.29,3684938.47,32.02560037,18,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-05-08,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,153397.71,3838336.18,32.88312622,19,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-05-15,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,141835.57,3980171.75,33.78780843,20,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-05-22,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,138495.35,4118667.1,34.91092763,21,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-05-29,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,144313.43,4262980.53,34.84186643,22,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-06-05,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,153777.47,4416758,34.10989886,23,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-06-12,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,150119.95,4566877.95,34.71542872,24,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-06-19,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,177413.46,4744291.41,33.53266538,25,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-06-26,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,183601,4927892.41,31.79188135,26,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-07-03,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,178531.74,5106424.15,30.1116218,27,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-07-10,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,221064.72,5327488.87,27.31853951,28,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-07-17,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,211673.28,5539162.15,25.5722339,29,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-07-24,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,209853.64,5749015.79,24.5430807,30,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-07-31,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,212553.14,5961568.93,23.62030866,31,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-08-07,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,209282.9,6170851.83,23.54442585,32,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-08-14,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,192709.98,6363561.81,24.10817708,33,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-08-21,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,197821.35,6561383.16,24.76899297,34,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-08-28,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,184644.36,6746027.52,25.76504661,35,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-09-04,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,177046.63,6923074.15,26.70592726,36,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-09-11,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,182954.5,7106028.65,27.19021711,37,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-09-18,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,188636.2,7294664.85,28.51086526,38,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-09-25,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,233844.61,7528509.46,28.63156827,39,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-10-02,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,231178.66,7759688.12,26.97717242,40,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-10-09,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,259132.82,8018820.94,24.98725458,41,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-10-16,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,267863.56,8286684.5,23.63521836,42,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-10-23,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,282114.52,8568799.02,22.07335625,43,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2023-10-30,Lowes,Wood Working Tools,UNBOLT,TPG,Pro PT,Pro,270647.78,8839446.8,20.95086388,44,2022,Lowes-Wood Working Tools-UNBOLT-TPG-Pro PT-Pro
2020-12-15,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1309769.12,37210392.25,11.93723042,50,2019,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2020-12-29,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1592404.15,40413739.43,10.10894234,52,2019,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-01-05,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1582269.43,1582269.43,15.598381,1,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-01-19,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,815147.78,2613199.16,13.18317503,3,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-01-26,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1438763.02,5965558.23,21.35152019,4,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-02-02,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,797903.12,4214664.89,15.47927857,5,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-02-09,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,764747.49,4979412.38,16.16428982,6,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-02-16,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1397400.04,10229635.77,22.29893875,7,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-02-23,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,817018.84,6580189.4,16.4936989,8,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-03-01,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,844756.86,7424946.26,16.72218997,9,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-03-08,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1668731.57,14875421.44,19.63365866,10,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-03-15,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1656854.11,16212373.89,17.87390008,11,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-03-22,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1571328.27,17783702.16,16.57993877,12,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-03-29,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1562298.57,19346000.73,16.48424539,13,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-04-05,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1593921.1,20939921.83,17.41160258,14,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-04-12,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1549364.44,22489286.27,18.15403126,15,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-04-19,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1700973.93,24190260.2,17.70349553,16,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-04-26,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1208589.57,16036703.29,23.28506745,17,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-05-03,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,2392857.55,29332760.4,14.0067448,18,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-05-10,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,2484963.9,31817724.3,12.22486543,19,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-05-17,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1383909.59,20109813.13,16.91798346,20,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-05-24,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1487540.08,21597353.21,15.37059114,21,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-05-31,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1461972.94,23059326.15,14.04609404,22,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-06-07,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,2280501.44,41240410.88,10.41583584,23,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-06-14,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,2307319.68,43547730.56,11.19246187,24,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-06-21,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1628245.5,27675347.77,12.94184675,25,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-06-28,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1562307.32,29237655.09,13.79765441,26,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-07-05,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,2177529.64,50261802.59,11.27952536,27,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-07-12,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1869475.12,52131277.71,12.23080889,28,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-07-19,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1985553.78,54116831.49,12.85018945,29,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-07-26,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1977991.77,56094823.26,13.02066863,30,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-08-02,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1324977.59,35870690.25,16.44002209,31,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-08-09,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1357158.65,37227848.9,16.17080782,32,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-08-16,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1917220.91,61957639.17,12.42611858,33,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-08-23,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1880117.25,63837756.42,11.72163065,34,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-08-30,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1727596.52,65565352.94,11.55239926,35,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-09-06,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1268614.54,42568537.72,14.053301,36,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-09-13,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1709751.22,69050623.22,11.71479232,37,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-09-20,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1174540.41,44972613.39,14.61190555,38,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-09-27,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1825959.35,72623220.24,11.68993545,39,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-10-04,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1764443.75,74563151.21,12.84069638,40,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-10-11,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1784199.35,76347350.56,13.32954367,41,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-10-18,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1707297.39,78054647.95,13.54346143,42,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-10-25,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1150869.43,51102335.06,16.79102074,43,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-11-01,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1155300.69,52257635.75,16.82046467,44,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-11-08,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1620634.62,82927642.78,15.29919569,45,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-11-15,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1712502.26,84640145.04,15.34828299,46,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
2021-11-22,Lowes,Handheld Tools (HTS),Makita,BRU,Hand Tools & Storage,Consumer,1321015,56016691,16.5524161,47,2020,Lowes-Handheld Tools (HTS)-Makita-BRU-Hand Tools & Storage-Consumer
